COUNTY,BLOCKGRP,DEMO,T_POP,V_POP
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,2,440,360
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,3,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,4,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,5,105,65
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,6,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,7,340,295
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,8,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,9,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,10,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,11,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,12,0,0
"Block Group 6, Census Tract 759, Monroe County, Alabama",15000US010990759006,13,45,45
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,1,685,500
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,2,685,500
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,3,10,10
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,4,10,10
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,5,375,275
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,6,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,7,290,205
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,8,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,9,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,10,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,11,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,12,0,0
"Block Group 1, Census Tract 760, Monroe County, Alabama",15000US010990760001,13,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,1,825,615
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,2,825,615
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,3,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,4,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,5,130,100
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,6,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,7,695,510
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,8,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,9,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,10,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,11,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,12,0,0
"Block Group 2, Census Tract 760, Monroe County, Alabama",15000US010990760002,13,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,1,1860,1305
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,2,1860,1305
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,3,15,15
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,4,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,5,1185,775
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,6,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,7,655,520
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,8,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,9,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,10,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,11,0,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,12,4,0
"Block Group 3, Census Tract 760, Monroe County, Alabama",15000US010990760003,13,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,1,1240,785
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,2,1225,770
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,3,15,10
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,4,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,5,600,330
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,6,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,7,610,430
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,8,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,9,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,10,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,11,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,12,0,0
"Block Group 1, Census Tract 761, Monroe County, Alabama",15000US010990761001,13,15,15
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,1,590,450
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,2,590,450
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,3,30,20
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,4,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,5,115,95
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,6,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,7,405,335
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,8,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,9,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,10,40,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,11,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,12,0,0
"Block Group 2, Census Tract 761, Monroe County, Alabama",15000US010990761002,13,0,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,1,2915,1990
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,2,2915,1985
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,3,0,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,4,10,10
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,5,325,310
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,6,0,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,7,2385,1515
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,8,30,30
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,9,15,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,10,150,125
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,11,0,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,12,0,0
"Block Group 3, Census Tract 761, Monroe County, Alabama",15000US010990761003,13,4,4
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,1,1105,825
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,2,1105,825
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,3,85,35
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,4,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,5,110,70
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,6,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,7,910,715
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,8,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,9,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,10,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,11,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,12,0,0
"Block Group 4, Census Tract 761, Monroe County, Alabama",15000US010990761004,13,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,1,660,450
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,2,660,450
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,3,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,4,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,5,190,125
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,6,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,7,455,310
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,8,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,9,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,10,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,11,15,10
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,12,0,0
"Block Group 5, Census Tract 761, Monroe County, Alabama",15000US010990761005,13,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,1,1200,1060
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,2,1170,1035
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,3,40,10
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,4,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,5,285,260
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,6,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,7,810,725
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,8,35,35
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,9,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,10,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,11,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,12,0,0
"Block Group 1, Census Tract 762, Monroe County, Alabama",15000US010990762001,13,30,30
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,1,770,640
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,2,770,640
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,3,85,70
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,4,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,5,260,185
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,6,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,7,425,385
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,8,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,9,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,10,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,11,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,12,0,0
"Block Group 2, Census Tract 762, Monroe County, Alabama",15000US010990762002,13,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,1,1640,1015
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,2,1640,1015
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,3,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,4,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,5,1325,755
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,6,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,7,240,210
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,8,50,50
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,9,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,10,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,11,0,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,12,20,0
"Block Group 1, Census Tract 1, Montgomery County, Alabama",15000US011010001001,13,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,1,660,650
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,2,660,650
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,3,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,4,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,5,470,460
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,6,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,7,190,190
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,8,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,9,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,10,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,11,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,12,0,0
"Block Group 1, Census Tract 2, Montgomery County, Alabama",15000US011010002001,13,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,1,925,905
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,2,925,905
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,3,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,4,4,4
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,5,820,800
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,6,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,7,65,65
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,8,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,9,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,10,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,11,35,35
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,12,0,0
"Block Group 2, Census Tract 2, Montgomery County, Alabama",15000US011010002002,13,0,0
"Block Group 1, Census Tract 3, Montgomery County, Alabama",15000US011010003001,1,1035,685
